appointment_id,date,day_of_week,hour_of_day,barber_id,service_type,service_duration_min,booking_channel,lead_time_days,is_returning_customer,previous_no_shows,total_previous_visits,reminder_sent,no_show
APT-0627,2026-01-30,Friday,12,B02,combo,45,app,6,1,0,18,0,0
APT-0628,2026-01-31,Saturday,15,B02,beard_trim,20,app,6,1,1,11,1,0
APT-0629,2026-01-31,Saturday,9,B01,beard_trim,20,walk-in,2,1,0,15,1,0
APT-0630,2026-02-04,Wednesday,12,B01,haircut,30,walk-in,7,1,1,4,0,0
APT-0631,2026-02-04,Wednesday,16,B01,haircut,30,app,7,1,0,5,1,0
APT-0632,2026-02-04,Wednesday,18,B03,combo,45,app,1,1,1,18,1,0
APT-0633,2026-02-05,Thursday,14,B04,beard_trim,20,app,11,1,2,8,1,0
APT-0634,2026-02-06,Friday,12,B04,haircut,30,phone,5,1,1,17,0,1
APT-0635,2026-02-07,Saturday,13,B02,beard_trim,20,walk-in,9,0,0,0,1,0
APT-0636,2026-02-07,Saturday,15,B02,haircut,30,phone,2,1,1,7,1,0
APT-0637,2026-02-09,Monday,14,B02,combo,45,app,1,1,0,19,1,0
APT-0638,2026-02-10,Tuesday,9,B03,haircut,30,app,7,0,0,0,1,0
APT-0639,2026-02-11,Wednesday,14,B03,combo,45,app,9,1,0,3,0,0
APT-0640,2026-02-13,Friday,13,B03,beard_trim,20,walk-in,3,0,0,0,1,0
APT-0641,2026-02-14,Saturday,16,B04,haircut,30,phone,0,0,0,0,1,0
APT-0642,2026-02-16,Monday,17,B02,haircut,30,phone,9,0,0,0,1,1
APT-0643,2026-02-16,Monday,18,B03,combo,45,app,2,0,0,0,0,1
APT-0644,2026-02-17,Tuesday,15,B03,haircut,30,walk-in,3,0,0,0,0,0
APT-0645,2026-02-18,Wednesday,12,B02,haircut,30,app,6,1,2,9,0,0
APT-0646,2026-02-19,Thursday,13,B04,beard_trim,20,walk-in,1,1,1,3,1,0
APT-0647,2026-02-20,Friday,10,B01,haircut,30,walk-in,1,0,0,0,1,0
APT-0648,2026-02-20,Friday,18,B04,haircut,30,phone,0,0,0,0,1,0
APT-0649,2026-02-20,Friday,17,B03,haircut,30,walk-in,11,1,0,19,1,0
APT-0650,2026-02-21,Saturday,17,B01,combo,45,app,3,0,0,0,0,0
APT-0651,2026-02-21,Saturday,12,B03,haircut,30,phone,7,1,1,15,1,0
APT-0652,2026-02-24,Tuesday,12,B01,haircut,30,app,14,1,0,11,0,0
APT-0653,2026-02-24,Tuesday,17,B03,haircut,30,phone,7,1,0,9,0,0
APT-0654,2026-02-25,Wednesday,14,B03,haircut,30,app,5,1,1,10,0,0
APT-0655,2026-02-25,Wednesday,16,B03,haircut,30,app,5,1,1,19,1,0
APT-0656,2026-02-25,Wednesday,13,B04,haircut,30,app,3,1,1,2,1,0
APT-0657,2026-02-26,Thursday,13,B01,haircut,30,app,6,1,2,10,1,0
APT-0658,2026-02-26,Thursday,15,B01,haircut,30,phone,13,0,0,0,0,1
APT-0659,2026-02-26,Thursday,17,B02,combo,45,phone,8,0,0,0,0,1
APT-0660,2026-02-26,Thursday,12,B01,haircut,30,app,4,0,0,0,1,0
APT-0661,2026-02-27,Friday,17,B02,haircut,30,walk-in,3,1,0,1,0,0
APT-0662,2026-02-27,Friday,11,B01,combo,45,walk-in,11,1,0,12,1,0
APT-0663,2026-03-04,Wednesday,13,B02,combo,45,app,1,0,0,0,1,0
APT-0664,2026-03-04,Wednesday,18,B02,beard_trim,20,app,10,0,0,0,1,0
APT-0665,2026-03-05,Thursday,18,B04,haircut,30,phone,2,1,1,19,1,0
APT-0666,2026-03-06,Friday,18,B01,haircut,30,phone,7,1,2,8,1,1
APT-0667,2026-03-07,Saturday,12,B04,haircut,30,app,9,1,1,1,1,1
APT-0668,2026-03-09,Monday,17,B02,haircut,30,phone,4,1,2,12,1,1
APT-0669,2026-03-09,Monday,18,B02,haircut,30,app,2,0,0,0,1,1
APT-0670,2026-03-10,Tuesday,18,B02,beard_trim,20,app,10,1,0,13,1,1
APT-0671,2026-03-12,Thursday,9,B02,haircut,30,phone,3,1,2,4,1,0
APT-0672,2026-03-13,Friday,16,B01,beard_trim,20,phone,3,1,2,16,1,0
APT-0673,2026-03-13,Friday,18,B02,haircut,30,walk-in,5,1,1,8,0,0
APT-0674,2026-03-14,Saturday,16,B01,haircut,30,app,4,1,1,8,1,0
APT-0675,2026-03-14,Saturday,11,B02,beard_trim,20,app,7,0,0,0,1,0
APT-0676,2026-03-17,Tuesday,16,B02,combo,45,app,1,1,1,11,1,0
APT-0677,2026-03-17,Tuesday,10,B02,haircut,30,app,4,1,1,1,1,0
APT-0678,2026-03-18,Wednesday,13,B03,beard_trim,20,app,11,1,2,11,0,0
APT-0679,2026-03-19,Thursday,15,B01,haircut,30,phone,0,1,0,13,0,0
APT-0680,2026-03-19,Thursday,13,B04,haircut,30,phone,4,1,1,6,1,0
APT-0681,2026-03-21,Saturday,15,B03,beard_trim,20,phone,7,0,0,0,1,1
APT-0682,2026-03-21,Saturday,11,B04,haircut,30,app,11,1,2,2,1,1
APT-0683,2026-03-21,Saturday,15,B03,haircut,30,app,6,1,1,17,1,0
APT-0684,2026-03-21,Saturday,15,B01,haircut,30,phone,9,0,0,0,0,0
APT-0685,2026-03-25,Wednesday,15,B02,haircut,30,app,2,1,2,12,1,0
APT-0686,2026-03-26,Thursday,11,B01,haircut,30,walk-in,3,1,0,16,1,0
APT-0687,2026-03-28,Saturday,12,B03,haircut,30,app,12,1,0,7,1,1
APT-0688,2026-03-28,Saturday,11,B02,combo,45,phone,11,1,2,4,1,1
APT-0689,2026-03-28,Saturday,13,B01,beard_trim,20,walk-in,5,1,0,14,0,0
APT-0690,2026-03-28,Saturday,14,B04,haircut,30,phone,4,1,1,12,1,0
APT-0691,2026-03-30,Monday,12,B01,haircut,30,phone,4,1,0,1,1,0
APT-0692,2026-04-01,Wednesday,13,B02,beard_trim,20,phone,1,1,2,11,1,0
APT-0693,2026-04-02,Thursday,11,B03,haircut,30,app,11,0,0,0,1,0
APT-0694,2026-04-02,Thursday,11,B01,beard_trim,20,phone,9,1,0,8,1,1
APT-0695,2026-04-03,Friday,15,B02,beard_trim,20,walk-in,4,1,1,6,1,0
APT-0696,2026-04-04,Saturday,17,B03,haircut,30,walk-in,3,1,2,16,1,0
APT-0697,2026-04-06,Monday,11,B01,haircut,30,app,3,1,1,19,1,0
APT-0698,2026-04-09,Thursday,17,B02,haircut,30,app,1,0,0,0,1,0
APT-0699,2026-04-10,Friday,14,B01,haircut,30,phone,7,1,1,14,1,0
APT-0700,2026-04-10,Friday,10,B03,haircut,30,phone,5,0,0,0,1,0
APT-0701,2026-04-13,Monday,12,B01,combo,45,app,2,0,0,0,1,0
APT-0702,2026-04-13,Monday,9,B04,haircut,30,app,6,1,2,15,1,1
APT-0703,2026-04-13,Monday,9,B04,beard_trim,20,app,13,0,0,0,0,0
APT-0704,2026-04-14,Tuesday,12,B01,beard_trim,20,phone,1,1,1,10,1,0
APT-0705,2026-04-15,Wednesday,13,B02,haircut,30,app,4,0,0,0,1,0
APT-0706,2026-04-16,Thursday,16,B02,haircut,30,app,5,1,2,7,1,0
APT-0707,2026-04-16,Thursday,10,B03,haircut,30,app,2,1,2,13,1,0
APT-0708,2026-04-17,Friday,17,B02,beard_trim,20,walk-in,5,0,0,0,1,0
APT-0709,2026-04-20,Monday,11,B01,haircut,30,app,6,1,1,5,1,1
APT-0710,2026-04-20,Monday,10,B01,beard_trim,20,app,2,1,2,14,1,0
APT-0711,2026-04-22,Wednesday,15,B04,combo,45,phone,2,1,1,4,1,0
APT-0712,2026-04-24,Friday,16,B02,beard_trim,20,app,10,1,2,6,1,1
APT-0713,2026-04-24,Friday,15,B04,combo,45,walk-in,3,1,1,15,1,0
APT-0714,2026-05-01,Friday,10,B02,beard_trim,20,walk-in,6,1,1,19,0,1
APT-0715,2026-05-04,Monday,10,B04,combo,45,app,6,0,0,0,0,0
APT-0716,2026-05-05,Tuesday,12,B01,combo,45,app,9,0,0,0,1,0
APT-0717,2026-05-05,Tuesday,13,B01,beard_trim,20,app,8,1,1,11,1,0
APT-0718,2026-05-06,Wednesday,18,B04,combo,45,app,10,1,1,12,1,1
APT-0719,2026-05-07,Thursday,11,B04,combo,45,app,6,1,1,15,0,0
APT-0720,2026-05-07,Thursday,10,B02,haircut,30,app,4,1,0,2,1,0
APT-0721,2026-05-08,Friday,18,B02,beard_trim,20,app,4,0,0,0,1,0
APT-0722,2026-05-08,Friday,10,B02,beard_trim,20,phone,3,1,1,6,1,0
APT-0723,2026-05-09,Saturday,9,B02,combo,45,app,4,0,0,0,1,0
APT-0724,2026-05-12,Tuesday,13,B01,haircut,30,app,1,1,1,9,1,0
APT-0725,2026-05-13,Wednesday,13,B04,combo,45,phone,4,0,0,0,1,0
APT-0726,2026-05-13,Wednesday,15,B01,beard_trim,20,app,3,0,0,0,1,0
APT-0727,2026-05-13,Wednesday,17,B03,combo,45,app,0,1,1,11,1,0
APT-0728,2026-05-14,Thursday,18,B01,haircut,30,app,3,0,0,0,1,0
APT-0729,2026-05-15,Friday,11,B01,beard_trim,20,app,8,1,0,1,0,0
APT-0730,2026-05-16,Saturday,18,B03,beard_trim,20,app,5,1,1,15,1,0
APT-0731,2026-05-18,Monday,15,B02,combo,45,walk-in,9,0,0,0,0,1
APT-0732,2026-05-18,Monday,9,B03,combo,45,walk-in,5,0,0,0,1,1
APT-0733,2026-05-20,Wednesday,18,B01,beard_trim,20,app,10,1,0,8,1,0
APT-0734,2026-05-20,Wednesday,10,B04,beard_trim,20,app,9,1,1,14,1,1
APT-0735,2026-05-21,Thursday,14,B03,haircut,30,phone,1,1,1,8,0,0
APT-0736,2026-05-23,Saturday,16,B04,combo,45,phone,13,0,0,0,0,0
APT-0737,2026-05-23,Saturday,11,B01,haircut,30,app,0,1,2,18,0,1
APT-0738,2026-05-23,Saturday,11,B02,beard_trim,20,app,6,1,1,15,1,0
APT-0739,2026-05-26,Tuesday,13,B02,beard_trim,20,app,9,1,0,1,0,0
APT-0740,2026-05-27,Wednesday,17,B02,haircut,30,phone,3,1,0,15,0,0
APT-0741,2026-05-27,Wednesday,11,B01,haircut,30,app,6,0,0,0,1,0
APT-0742,2026-05-28,Thursday,15,B01,haircut,30,app,3,1,2,17,0,1
APT-0743,2026-05-30,Saturday,13,B02,combo,45,app,1,1,0,19,1,0
APT-0744,2026-05-30,Saturday,10,B01,beard_trim,20,app,0,1,0,2,1,0
APT-0745,2026-05-30,Saturday,16,B02,haircut,30,phone,1,1,1,2,1,0
APT-0746,2026-06-01,Monday,17,B01,beard_trim,20,phone,1,0,0,0,1,0
APT-0747,2026-06-02,Tuesday,14,B01,haircut,30,phone,6,0,0,0,0,1
APT-0748,2026-06-02,Tuesday,10,B03,combo,45,app,5,0,0,0,1,0
APT-0749,2026-06-03,Wednesday,10,B02,haircut,30,app,4,1,1,11,1,1
APT-0750,2026-06-03,Wednesday,13,B02,haircut,30,walk-in,7,0,0,0,1,0
APT-0751,2026-06-03,Wednesday,14,B02,haircut,30,phone,0,1,1,17,1,0
APT-0752,2026-06-04,Thursday,14,B03,beard_trim,20,app,3,0,0,0,1,0
APT-0753,2026-06-05,Friday,11,B02,haircut,30,app,8,1,0,11,1,0
APT-0754,2026-06-06,Saturday,14,B02,beard_trim,20,walk-in,11,1,2,19,1,1
APT-0755,2026-06-09,Tuesday,11,B04,haircut,30,phone,4,1,0,1,0,0
APT-0756,2026-06-09,Tuesday,15,B02,haircut,30,walk-in,1,0,0,0,1,0
APT-0757,2026-06-09,Tuesday,16,B04,haircut,30,phone,9,1,2,3,1,1
APT-0758,2026-06-09,Tuesday,15,B03,haircut,30,app,11,0,0,0,1,0
APT-0759,2026-06-09,Tuesday,9,B01,combo,45,app,4,1,1,3,0,0
APT-0760,2026-06-10,Wednesday,18,B02,haircut,30,app,2,1,0,4,1,0
APT-0761,2026-06-17,Wednesday,9,B03,combo,45,phone,0,1,1,17,1,0
APT-0762,2026-06-17,Wednesday,18,B04,haircut,30,phone,6,0,0,0,1,1
APT-0763,2026-06-17,Wednesday,9,B02,haircut,30,app,11,1,0,7,1,0
APT-0764,2026-06-19,Friday,14,B01,haircut,30,walk-in,7,1,2,8,1,0
APT-0765,2026-06-19,Friday,10,B02,haircut,30,app,3,1,0,19,1,0
APT-0766,2026-06-20,Saturday,9,B01,beard_trim,20,app,6,1,1,10,1,0
APT-0767,2026-06-20,Saturday,15,B03,beard_trim,20,app,9,1,0,9,0,0
APT-0768,2026-06-22,Monday,16,B02,haircut,30,walk-in,4,0,0,0,1,0
APT-0769,2026-06-22,Monday,10,B03,beard_trim,20,walk-in,9,1,0,1,1,1
APT-0770,2026-06-23,Tuesday,18,B04,beard_trim,20,phone,4,0,0,0,1,0
APT-0771,2026-06-24,Wednesday,12,B03,combo,45,walk-in,3,1,1,15,1,0
APT-0772,2026-06-25,Thursday,12,B03,combo,45,walk-in,6,0,0,0,0,0
APT-0773,2026-06-27,Saturday,11,B03,beard_trim,20,walk-in,4,1,0,17,1,0
APT-0774,2026-06-27,Saturday,13,B03,combo,45,walk-in,13,1,2,17,1,0
APT-0775,2026-06-30,Tuesday,10,B04,beard_trim,20,app,5,0,0,0,1,0
APT-0776,2026-06-30,Tuesday,13,B01,haircut,30,phone,3,1,0,16,1,1
APT-0777,2026-07-01,Wednesday,11,B02,beard_trim,20,phone,4,1,0,5,1,0
APT-0778,2026-07-01,Wednesday,9,B01,haircut,30,phone,5,1,1,5,0,0
APT-0779,2026-07-03,Friday,12,B04,beard_trim,20,app,3,1,0,19,1,0
APT-0780,2026-07-03,Friday,15,B03,combo,45,phone,7,0,0,0,0,1
APT-0781,2026-07-04,Saturday,16,B02,haircut,30,walk-in,3,1,1,7,1,0
APT-0782,2026-07-06,Monday,12,B01,combo,45,app,3,1,2,12,1,0
APT-0783,2026-07-07,Tuesday,12,B02,combo,45,walk-in,6,1,0,8,1,0
APT-0784,2026-07-08,Wednesday,16,B03,haircut,30,app,1,1,1,17,1,0
APT-0785,2026-07-09,Thursday,15,B01,beard_trim,20,app,6,0,0,0,0,0
APT-0786,2026-07-10,Friday,17,B01,combo,45,app,5,0,0,0,1,0
APT-0787,2026-07-10,Friday,18,B04,combo,45,phone,4,1,0,3,1,0
APT-0788,2026-07-16,Thursday,17,B03,haircut,30,phone,7,1,0,5,1,0
APT-0789,2026-07-16,Thursday,18,B01,haircut,30,app,8,0,0,0,1,1
APT-0790,2026-07-17,Friday,13,B01,beard_trim,20,phone,10,0,0,0,1,0
APT-0791,2026-07-18,Saturday,12,B04,haircut,30,app,3,1,0,4,1,0
APT-0792,2026-07-18,Saturday,12,B03,haircut,30,app,3,1,0,13,1,0
APT-0793,2026-07-20,Monday,11,B03,haircut,30,walk-in,7,1,1,7,1,1
APT-0794,2026-07-20,Monday,16,B02,haircut,30,phone,6,0,0,0,1,0
APT-0795,2026-07-21,Tuesday,16,B01,beard_trim,20,phone,6,1,2,17,1,0
APT-0796,2026-07-22,Wednesday,17,B01,beard_trim,20,phone,5,1,2,17,1,0
APT-0797,2026-07-22,Wednesday,10,B03,beard_trim,20,walk-in,8,1,0,1,0,0
APT-0798,2026-07-23,Thursday,13,B01,beard_trim,20,app,2,0,0,0,1,0
APT-0799,2026-07-24,Friday,11,B01,haircut,30,app,5,0,0,0,1,0
APT-0800,2026-07-27,Monday,17,B03,haircut,30,app,2,0,0,0,1,1
APT-0801,2026-07-28,Tuesday,11,B04,haircut,30,phone,4,1,2,4,1,0
APT-0802,2026-07-28,Tuesday,10,B03,haircut,30,phone,7,1,1,13,1,0
APT-0803,2026-07-30,Thursday,14,B02,haircut,30,phone,5,0,0,0,0,0
APT-0804,2026-08-03,Monday,17,B02,haircut,30,app,3,1,1,13,0,0
APT-0805,2026-08-03,Monday,18,B02,haircut,30,app,11,1,2,9,1,0
APT-0806,2026-08-04,Tuesday,9,B02,haircut,30,phone,8,0,0,0,1,0
APT-0807,2026-08-04,Tuesday,12,B02,beard_trim,20,walk-in,5,1,1,13,1,0
APT-0808,2026-08-05,Wednesday,10,B02,beard_trim,20,app,13,1,0,9,1,1
APT-0809,2026-08-05,Wednesday,12,B02,combo,45,app,4,1,1,15,1,0
APT-0810,2026-08-07,Friday,14,B04,beard_trim,20,app,8,1,2,14,0,0
APT-0811,2026-08-08,Saturday,11,B04,beard_trim,20,app,2,1,2,6,0,0
APT-0812,2026-08-08,Saturday,9,B01,haircut,30,app,3,0,0,0,1,0
APT-0813,2026-08-11,Tuesday,14,B02,beard_trim,20,app,3,0,0,0,0,0
APT-0814,2026-08-12,Wednesday,9,B01,haircut,30,phone,1,0,0,0,1,0
APT-0815,2026-08-12,Wednesday,11,B02,haircut,30,app,5,0,0,0,1,0
APT-0816,2026-08-13,Thursday,9,B01,haircut,30,app,2,1,0,3,0,0
APT-0817,2026-08-14,Friday,9,B01,haircut,30,app,6,1,2,8,0,1
APT-0818,2026-08-15,Saturday,13,B03,haircut,30,walk-in,2,1,0,14,0,0
APT-0819,2026-08-15,Saturday,17,B02,beard_trim,20,app,1,0,0,0,1,0
APT-0820,2026-08-15,Saturday,16,B04,combo,45,app,13,1,2,13,1,0
APT-0821,2026-08-18,Tuesday,9,B01,beard_trim,20,app,6,0,0,0,1,0
APT-0822,2026-08-19,Wednesday,9,B01,beard_trim,20,phone,12,1,0,7,1,1
APT-0823,2026-08-20,Thursday,12,B02,beard_trim,20,walk-in,4,0,0,0,1,0
APT-0824,2026-08-22,Saturday,15,B01,haircut,30,app,0,1,0,7,1,0
APT-0825,2026-08-26,Wednesday,16,B01,beard_trim,20,app,5,1,1,1,0,1
APT-0826,2026-08-26,Wednesday,17,B04,beard_trim,20,app,5,0,0,0,1,0
APT-0827,2026-08-26,Wednesday,12,B01,haircut,30,phone,0,1,1,12,1,0
APT-0828,2026-08-27,Thursday,10,B01,haircut,30,walk-in,10,1,0,19,1,0
APT-0829,2026-08-28,Friday,9,B02,combo,45,app,6,1,0,10,1,0
APT-0830,2026-08-28,Friday,10,B02,beard_trim,20,app,8,1,0,17,0,0
APT-0831,2026-08-29,Saturday,9,B02,haircut,30,phone,5,0,0,0,1,1
APT-0832,2026-08-29,Saturday,17,B02,beard_trim,20,phone,6,1,0,11,0,0
APT-0833,2026-08-29,Saturday,11,B03,haircut,30,app,2,0,0,0,1,0
APT-0834,2026-08-29,Saturday,17,B01,haircut,30,app,13,1,2,8,1,0
APT-0835,2026-08-31,Monday,14,B02,haircut,30,app,4,0,0,0,1,0
APT-0836,2026-08-31,Monday,14,B03,haircut,30,phone,2,1,0,14,0,0
APT-0837,2026-08-31,Monday,13,B04,beard_trim,20,phone,1,1,0,13,1,0
APT-0838,2026-09-01,Tuesday,17,B02,haircut,30,phone,6,0,0,0,1,0
APT-0839,2026-09-02,Wednesday,9,B02,beard_trim,20,walk-in,14,1,2,9,1,0
APT-0840,2026-09-04,Friday,9,B01,haircut,30,app,11,1,2,19,1,0
APT-0841,2026-09-05,Saturday,13,B01,beard_trim,20,app,7,0,0,0,1,0
APT-0842,2026-09-08,Tuesday,12,B01,beard_trim,20,app,14,1,0,2,1,0
APT-0843,2026-09-10,Thursday,14,B03,beard_trim,20,walk-in,7,1,1,10,1,1
APT-0844,2026-09-11,Friday,16,B01,beard_trim,20,phone,3,1,1,1,1,0
APT-0845,2026-09-15,Tuesday,14,B03,combo,45,app,6,1,1,7,0,1
APT-0846,2026-09-16,Wednesday,11,B01,beard_trim,20,app,1,1,0,11,1,0
APT-0847,2026-09-16,Wednesday,12,B04,beard_trim,20,phone,2,1,2,8,1,0
APT-0848,2026-09-16,Wednesday,16,B03,beard_trim,20,phone,4,0,0,0,0,0
APT-0849,2026-09-17,Thursday,11,B01,haircut,30,phone,2,0,0,0,1,0
APT-0850,2026-09-17,Thursday,14,B01,haircut,30,app,13,0,0,0,0,1
APT-0851,2026-09-18,Friday,14,B01,haircut,30,walk-in,14,1,2,19,1,0
APT-0852,2026-09-19,Saturday,16,B04,haircut,30,phone,3,1,2,15,0,0
APT-0853,2026-09-23,Wednesday,16,B01,haircut,30,phone,7,1,2,11,1,0
APT-0854,2026-09-26,Saturday,13,B02,haircut,30,phone,4,0,0,0,1,0
APT-0855,2026-09-28,Monday,12,B02,beard_trim,20,walk-in,1,1,0,5,0,1
APT-0856,2026-09-29,Tuesday,12,B03,haircut,30,walk-in,3,1,1,9,1,1
APT-0857,2026-09-29,Tuesday,13,B02,combo,45,phone,2,1,2,5,1,0
APT-0858,2026-09-29,Tuesday,11,B02,haircut,30,app,3,0,0,0,1,0
APT-0859,2026-09-29,Tuesday,15,B04,beard_trim,20,app,2,1,1,7,0,0
APT-0860,2026-10-02,Friday,11,B01,haircut,30,walk-in,1,0,0,0,1,0
APT-0861,2026-10-03,Saturday,15,B03,haircut,30,phone,2,0,0,0,1,1
APT-0862,2026-10-08,Thursday,16,B01,haircut,30,app,11,1,2,10,1,0
APT-0863,2026-10-09,Friday,18,B02,beard_trim,20,app,1,1,1,14,1,0
APT-0864,2026-10-10,Saturday,10,B04,haircut,30,walk-in,3,1,2,4,1,1
APT-0865,2026-10-12,Monday,16,B03,combo,45,walk-in,5,1,2,15,1,0
APT-0866,2026-10-14,Wednesday,9,B03,haircut,30,walk-in,3,1,1,12,0,0
APT-0867,2026-10-14,Wednesday,12,B01,beard_trim,20,app,5,0,0,0,1,0
APT-0868,2026-10-14,Wednesday,10,B02,haircut,30,phone,0,1,2,9,1,0
APT-0869,2026-10-17,Saturday,10,B02,beard_trim,20,walk-in,6,0,0,0,1,1
APT-0870,2026-10-20,Tuesday,10,B02,haircut,30,app,5,0,0,0,0,0
APT-0871,2026-10-21,Wednesday,9,B02,haircut,30,app,7,1,1,4,1,0
APT-0872,2026-10-23,Friday,17,B02,haircut,30,walk-in,5,1,0,11,1,0
APT-0873,2026-10-24,Saturday,9,B02,haircut,30,app,4,0,0,0,1,1
APT-0874,2026-10-24,Saturday,12,B01,haircut,30,phone,3,1,1,6,1,0
APT-0875,2026-10-26,Monday,15,B02,combo,45,phone,2,1,2,11,1,1
APT-0876,2026-10-27,Tuesday,18,B01,haircut,30,phone,5,1,0,15,1,0
APT-0877,2026-10-27,Tuesday,17,B04,haircut,30,app,0,1,0,6,0,0
APT-0878,2026-10-28,Wednesday,10,B03,combo,45,phone,3,1,1,10,1,1
APT-0879,2026-10-29,Thursday,18,B01,haircut,30,app,7,1,1,11,1,0
APT-0880,2026-10-30,Friday,15,B03,haircut,30,walk-in,1,1,1,4,1,0
APT-0881,2026-10-30,Friday,10,B03,beard_trim,20,app,1,1,1,4,0,0
APT-0882,2026-10-31,Saturday,13,B01,combo,45,phone,6,1,1,11,0,0
APT-0883,2026-10-31,Saturday,18,B01,beard_trim,20,phone,4,0,0,0,1,1
APT-0884,2026-10-31,Saturday,12,B01,haircut,30,app,9,0,0,0,0,0
APT-0885,2026-11-02,Monday,10,B01,combo,45,app,12,0,0,0,0,1
APT-0886,2026-11-05,Thursday,17,B03,haircut,30,phone,13,1,0,14,0,1
APT-0887,2026-11-06,Friday,18,B04,combo,45,app,4,1,0,8,1,0
APT-0888,2026-11-07,Saturday,18,B01,combo,45,app,2,1,2,6,1,0
APT-0889,2026-11-10,Tuesday,18,B03,combo,45,phone,6,1,1,10,1,0
APT-0890,2026-11-11,Wednesday,17,B01,haircut,30,walk-in,6,1,2,14,1,0
APT-0891,2026-11-12,Thursday,13,B02,haircut,30,phone,6,1,1,8,1,0
APT-0892,2026-11-13,Friday,10,B03,beard_trim,20,app,3,1,0,6,1,0
APT-0893,2026-11-13,Friday,15,B02,beard_trim,20,walk-in,1,1,1,3,0,0
APT-0894,2026-11-16,Monday,11,B01,beard_trim,20,phone,2,1,2,11,1,0
APT-0895,2026-11-16,Monday,13,B02,combo,45,app,2,0,0,0,0,0
APT-0896,2026-11-18,Wednesday,15,B04,beard_trim,20,app,1,1,2,11,1,0
APT-0897,2026-11-19,Thursday,18,B01,haircut,30,app,12,1,0,5,0,0
APT-0898,2026-11-21,Saturday,11,B01,haircut,30,app,0,1,2,5,0,0
APT-0899,2026-11-21,Saturday,11,B01,haircut,30,phone,6,1,1,8,1,1
APT-0900,2026-11-24,Tuesday,16,B02,haircut,30,app,12,1,0,7,0,0
APT-0901,2026-11-26,Thursday,9,B02,haircut,30,phone,3,1,1,4,0,0
APT-0902,2026-11-27,Friday,14,B03,combo,45,app,5,0,0,0,0,0
APT-0903,2026-11-28,Saturday,16,B03,beard_trim,20,app,7,1,0,7,1,0
APT-0904,2026-11-30,Monday,14,B04,beard_trim,20,app,3,1,0,5,0,0
APT-0905,2026-12-04,Friday,12,B03,haircut,30,phone,4,1,2,12,0,1
APT-0906,2026-12-05,Saturday,17,B01,beard_trim,20,phone,9,1,2,16,0,0
APT-0907,2026-12-07,Monday,12,B02,combo,45,app,8,0,0,0,1,0
APT-0908,2026-12-08,Tuesday,16,B01,combo,45,app,9,1,1,13,0,0
APT-0909,2026-12-09,Wednesday,13,B02,beard_trim,20,app,14,1,2,2,0,0
APT-0910,2026-12-10,Thursday,9,B04,combo,45,walk-in,3,1,2,11,1,0
APT-0911,2026-12-11,Friday,14,B03,beard_trim,20,app,8,1,1,2,1,0
APT-0912,2026-12-11,Friday,9,B04,haircut,30,phone,6,1,0,3,0,1
APT-0913,2026-12-12,Saturday,18,B02,combo,45,app,7,1,1,12,0,0
APT-0914,2026-12-15,Tuesday,15,B02,haircut,30,app,8,0,0,0,0,1
APT-0915,2026-12-15,Tuesday,12,B02,haircut,30,phone,8,0,0,0,1,0
APT-0916,2026-12-15,Tuesday,13,B01,haircut,30,phone,11,1,0,4,0,0
APT-0917,2026-12-15,Tuesday,15,B01,beard_trim,20,app,3,1,2,15,1,0
APT-0918,2026-12-21,Monday,11,B02,beard_trim,20,walk-in,6,1,1,12,1,0
APT-0919,2026-12-22,Tuesday,11,B01,beard_trim,20,app,3,0,0,0,1,0
APT-0920,2026-12-24,Thursday,13,B04,haircut,30,app,6,0,0,0,0,0
APT-0921,2026-12-24,Thursday,11,B01,haircut,30,app,8,0,0,0,1,0
APT-0922,2026-12-24,Thursday,16,B01,combo,45,phone,9,1,2,17,1,0
APT-0923,2026-12-26,Saturday,10,B03,haircut,30,phone,4,1,2,7,1,1
APT-0924,2026-12-28,Monday,17,B01,combo,45,app,5,1,0,1,0,0
APT-0925,2027-01-01,Friday,12,B04,haircut,30,walk-in,3,0,0,0,1,1
APT-0926,2027-01-02,Saturday,14,B03,beard_trim,20,phone,2,1,2,6,1,0
APT-0927,2027-01-04,Monday,10,B01,beard_trim,20,walk-in,2,1,2,4,1,0
APT-0928,2027-01-06,Wednesday,12,B03,combo,45,walk-in,11,0,0,0,1,0
APT-0929,2027-01-06,Wednesday,16,B03,haircut,30,walk-in,3,1,2,8,1,0
APT-0930,2027-01-07,Thursday,11,B03,combo,45,phone,13,1,0,19,1,0
APT-0931,2027-01-08,Friday,10,B03,beard_trim,20,app,2,0,0,0,1,0
APT-0932,2027-01-08,Friday,14,B03,beard_trim,20,app,7,0,0,0,1,0
APT-0933,2027-01-09,Saturday,10,B02,beard_trim,20,phone,5,1,1,19,1,0
APT-0934,2027-01-11,Monday,12,B02,haircut,30,app,7,1,2,4,0,1
APT-0935,2027-01-12,Tuesday,13,B03,haircut,30,phone,6,1,2,16,0,0
APT-0936,2027-01-13,Wednesday,14,B04,haircut,30,app,7,1,1,12,1,0
APT-0937,2027-01-14,Thursday,15,B02,haircut,30,walk-in,11,1,0,18,1,0
APT-0938,2027-01-14,Thursday,15,B03,beard_trim,20,app,5,1,0,11,0,0
APT-0939,2027-01-15,Friday,17,B02,haircut,30,walk-in,1,1,1,12,1,0
